tract_id,COUNTY,svi,population,lat,lon,flood_days,nearest_station,elevation_m,infra_count,storm_count,river_dist_mi,low_lying_norm,flood_days_norm,stormwater_norm,riverine_norm,compound_flood_norm,svi_norm,infrastructure_norm,coverage_norm,score
48201232201,Harris County,0.8813,7323,29.9281658,-95.2897233,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.881829097458475,0.0,0.2807004615827871,0.4509521087291546
48201433506,Harris County,0.8871,2202,29.6794797,-95.5541748,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.8876325795477287,0.0,0.26265586058437407,0.4508886932560894
48201333302,Harris County,0.8303,3248,29.6374862,-95.2594602,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.8307984790874525,0.0,0.15140449478590673,0.45049110431593753
48201311100,Harris County,0.8348,4732,29.7332048,-95.2862683,10.666666666666666,"Morgans Point, TX",11.0,0.0,0.0,,0.8641975308641976,0.0,0.0,0.0,0.4320987654320988,0.8353011807084251,0.0,0.054514457803475115,0.4504862444373195
48201521201,Harris County,0.9647,1962,29.8070095,-95.5037111,10.666666666666666,"Morgans Point, TX",31.0,0.0,0.0,,0.617283950617284,0.0,0.0,0.0,0.308641975308642,0.9652791675005004,0.0,0.21996687694904593,0.4504693268339436
48201233703,Harris County,0.7795,3037,29.743492,-95.2215425,10.666666666666666,"Morgans Point, TX",8.0,0.0,0.0,,0.9012345679012346,0.0,0.0,0.0,0.4506172839506173,0.7799679807884731,0.0,0.1363726669299049,0.4504054387073102
48201432706,Harris County,0.9042,1596,29.7291733,-95.4937956,10.666666666666666,"Morgans Point, TX",23.0,0.0,0.0,,0.7160493827160495,0.0,0.0,0.0,0.3580246913580247,0.9047428457074245,0.0,0.17839334671457555,0.45037329949479604
48201320202,Harris County,0.8136,3317,29.689568,-95.2711577,10.666666666666666,"Morgans Point, TX",10.0,0.0,0.0,,0.8765432098765432,0.0,0.0,0.0,0.4382716049382716,0.8140884530718432,0.0,0.08924249588112293,0.45037300773188743
48201453002,Harris County,0.8946,5690,29.696659,-95.580959,10.666666666666666,"Morgans Point, TX",26.0,0.0,0.0,,0.6790123456790124,0.0,0.0,0.0,0.3395061728395062,0.8951370822493496,0.0,0.2903966086717158,0.45035856331975427
48201454100,Harris County,0.8836,3761,29.7046309,-95.6531591,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.8841304782869722,0.0,0.3784088415944661,0.4503022498677606
48201222000,Harris County,0.889,2349,29.8680795,-95.336921,10.666666666666666,"Morgans Point, TX",22.0,0.0,0.0,,0.7283950617283951,0.0,0.0,0.0,0.3641975308641975,0.8895337202321394,0.0,0.1877641830630398,0.4495254232648347
48201532004,Harris County,0.9423,4803,29.8498715,-95.4657071,10.666666666666666,"Morgans Point, TX",29.0,0.0,0.0,,0.6419753086419753,0.0,0.0,0.0,0.32098765432098764,0.9428657194316591,0.0,0.2213454471389209,0.4494387049878342
48201240504,Harris County,0.8755,3693,29.947808,-95.3935704,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8760256153692215,0.0,0.30902714681036103,0.4492659548473581
48201330302,Harris County,0.8952,5001,29.615549,-95.4760221,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.8957374424654794,0.0,0.22102628338052885,0.4491571944110301
48201313500,Harris County,0.8889,2331,29.6887139,-95.3478932,10.666666666666666,"Morgans Point, TX",17.0,0.0,0.0,,0.7901234567901234,0.0,0.0,0.0,0.3950617283950617,0.8894336601961177,0.0,0.04438924089357539,0.44904679992597063
48201420500,Harris County,0.8874,3529,29.6485884,-95.4713288,10.666666666666666,"Morgans Point, TX",22.0,0.0,0.0,,0.7283950617283951,0.0,0.0,0.0,0.3641975308641975,0.8879327596557934,0.0,0.1863683303509695,0.44890554982072384
48201311600,Harris County,0.8627,4312,29.7011087,-95.2861718,10.666666666666666,"Morgans Point, TX",15.0,0.0,0.0,,0.8148148148148149,0.0,0.0,0.0,0.40740740740740744,0.8632179307584551,0.0,0.06464144875654253,0.44876285743652417
48201533302,Harris County,0.9467,3657,29.8793086,-95.4249141,10.666666666666666,"Morgans Point, TX",30.0,0.0,0.0,,0.6296296296296297,0.0,0.0,0.0,0.3148148148148148,0.94726836101661,0.0,0.22813716833241449,0.4486608918048911
48201451005,Harris County,0.9108,2393,29.7399119,-95.5741083,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.911346808084851,0.0,0.2789041828952213,0.4485166829371996
48201231300,Harris County,0.8738,4891,29.8582183,-95.2726329,10.666666666666666,"Morgans Point, TX",21.0,0.0,0.0,,0.7407407407407407,0.0,0.0,0.0,0.37037037037037035,0.8743245947568542,0.0,0.19163853404986744,0.4481278984987096
48201333903,Harris County,0.8108,3554,29.6217835,-95.237683,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.811286772063238,0.0,0.18598058673908222,0.44809520140399073
48201340900,Harris County,0.7243,5198,29.5706592,-95.1599779,10.666666666666666,"Morgans Point, TX",9.0,0.0,0.0,,0.8888888888888888,0.0,0.0,0.0,0.4444444444444444,0.7247348409045428,0.0,0.3055824851722612,0.4479787007885889
48201323701,Harris County,0.8165,4440,29.6551252,-95.1769249,10.666666666666666,"Morgans Point, TX",16.0,0.0,0.0,,0.8024691358024691,0.0,0.0,0.0,0.4012345679012346,0.8169901941164699,0.0,0.21579815960903798,0.4472324297514003
48201252400,Harris County,0.7884,6197,29.7816516,-95.1428602,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.7888733239943967,0.0,0.244408936308984,0.4472140019403285
48201240101,Harris County,0.935,2462,29.9427937,-95.3917008,10.666666666666666,"Morgans Point, TX",32.0,0.0,0.0,,0.6049382716049383,0.0,0.0,0.0,0.30246913580246915,0.9355613368020813,0.0,0.30151024566150464,0.446930536717886
48201421401,Harris County,0.91,3895,29.714443,-95.492511,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.9105463277966781,0.0,0.17781752929443714,0.4465012068240026
48201331700,Harris County,0.8493,4134,29.6434456,-95.3322419,10.666666666666666,"Morgans Point, TX",16.0,0.0,0.0,,0.8024691358024691,0.0,0.0,0.0,0.4012345679012346,0.849809885931559,0.0,0.10890978081731875,0.4463894994167551
48201252602,Harris County,0.8633,3808,29.8422106,-95.1122938,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8638182909745847,0.0,0.314484063687583,0.44614944921668925
48201332300,Harris County,0.8681,2922,29.6665605,-95.3233636,10.666666666666666,"Morgans Point, TX",17.0,0.0,0.0,,0.7901234567901234,0.0,0.0,0.0,0.3950617283950617,0.8686211727036222,0.0,0.077795955727288,0.4461437251615932
48201422406,Harris County,0.8877,2752,29.6620002,-95.5040573,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.8882329397638584,0.0,0.21220741559751793,0.44602395682224266
48201231600,Harris County,0.8972,3377,29.8617444,-95.3074845,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.8977386431859116,0.0,0.18290428156876976,0.4459453544459838
48201253900,Harris County,0.6818,3808,29.7529642,-94.9334749,10.666666666666666,"Morgans Point, TX",12.0,0.0,0.0,,0.8518518518518519,0.0,0.0,0.0,0.425925925925926,0.6822093255953572,0.0,0.4947832558036523,0.4458077899256391
48201433201,Harris County,0.8925,4241,29.6983882,-95.5483849,10.666666666666666,"Morgans Point, TX",26.0,0.0,0.0,,0.6790123456790124,0.0,0.0,0.0,0.3395061728395062,0.8930358214928957,0.0,0.24991841074117618,0.4456803652997641
48201532700,Harris County,0.8878,5685,29.8765275,-95.4814196,10.666666666666666,"Morgans Point, TX",26.0,0.0,0.0,,0.6790123456790124,0.0,0.0,0.0,0.3395061728395062,0.88833299979988,0.0,0.26308363352807784,0.44558604107054955
48201331300,Harris County,0.8353,4062,29.6465413,-95.3784722,10.666666666666666,"Morgans Point, TX",15.0,0.0,0.0,,0.8148148148148149,0.0,0.0,0.0,0.40740740740740744,0.8358014808885332,0.0,0.11343349408842478,0.44541712700873576
48201433602,Harris County,0.9242,4219,29.6729653,-95.5525108,10.666666666666666,"Morgans Point, TX",30.0,0.0,0.0,,0.6296296296296297,0.0,0.0,0.0,0.3148148148148148,0.9247548529117471,0.0,0.2631909596672596,0.4454122185069167
48201533902,Harris County,0.9817,5161,29.9303913,-95.5011574,10.666666666666666,"Morgans Point, TX",39.0,0.0,0.0,,0.5185185185185186,0.0,0.0,0.0,0.2592592592592593,0.9822893736241746,0.0,0.33957072557387474,0.4453105513113065
48201321800,Harris County,0.8201,4402,29.6876863,-95.2376936,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.820592355413248,0.0,0.12723831952999382,0.4450126496880849
48201530600,Harris County,0.9031,2812,29.8313304,-95.405205,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.9036421853111868,0.0,0.15571802189256548,0.4449977911159459
48201221900,Harris County,0.8669,5231,29.8818677,-95.3491038,10.666666666666666,"Morgans Point, TX",22.0,0.0,0.0,,0.7283950617283951,0.0,0.0,0.0,0.3641975308641975,0.8674204522713629,0.0,0.20778396893473244,0.444893421463771
48201211600,Harris County,0.8736,2945,29.7809192,-95.3115924,10.666666666666666,"Morgans Point, TX",18.0,0.0,0.0,,0.7777777777777778,0.0,0.0,0.0,0.3888888888888889,0.8741244746848109,0.0,0.07063487867873589,0.4443008302733169
48201230400,Harris County,0.906,3923,29.8305873,-95.325201,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.9065439263558136,0.0,0.13511662544240757,0.44380817378431814
48201333204,Harris County,0.865,2219,29.6596818,-95.2745514,10.666666666666666,"Morgans Point, TX",19.0,0.0,0.0,,0.7654320987654322,0.0,0.0,0.0,0.38271604938271614,0.8655193115869522,0.0,0.11478920714409539,0.44335693641271745
48201231800,Harris County,0.9089,3132,29.8763695,-95.3077825,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.9094456674004403,0.0,0.20340058861744909,0.443173759081877
48201534203,Harris County,0.9081,2271,29.8730007,-95.5368807,10.666666666666666,"Morgans Point, TX",31.0,0.0,0.0,,0.617283950617284,0.0,0.0,0.0,0.308641975308642,0.9086451871122674,0.0,0.3081559454744229,0.44229803957001146
48201221701,Harris County,0.9029,5488,29.8768807,-95.3797448,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.9034420652391436,0.0,0.20596651875041017,0.4416292714467841
48201211302,Harris County,0.8583,2704,29.7781578,-95.3230968,10.666666666666666,"Morgans Point, TX",17.0,0.0,0.0,,0.7901234567901234,0.0,0.0,0.0,0.3950617283950617,0.8588152891735041,0.0,0.06181202369133271,0.44160356689896224
48201433400,Harris County,0.8612,4462,29.6846053,-95.5409273,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.8617170302181308,0.0,0.24483600141639508,0.44133204254041214
48201231900,Harris County,0.9064,6511,29.8790854,-95.2745726,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.9069441664999,0.0,0.21839000238754425,0.44114447241094656
48201551102,Harris County,0.9192,6574,29.9697605,-95.4768191,10.666666666666666,"Morgans Point, TX",35.0,0.0,0.0,,0.5679012345679013,0.0,0.0,0.0,0.28395061728395066,0.9197518511106665,0.0,0.37304718854124413,0.4410080519651021
48201231700,Harris County,0.8649,4588,29.8761202,-95.3198604,10.666666666666666,"Morgans Point, TX",23.0,0.0,0.0,,0.7160493827160495,0.0,0.0,0.0,0.3580246913580247,0.8654192515509306,0.0,0.20075608182013482,0.4408124947584038
48201232404,Harris County,0.7919,3854,29.8332625,-95.192846,10.666666666666666,"Morgans Point, TX",16.0,0.0,0.0,,0.8024691358024691,0.0,0.0,0.0,0.4012345679012346,0.7923754252551531,0.0,0.22442742641871793,0.44071092577397325
48201452402,Harris County,0.8814,3896,29.7084956,-95.5807871,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.8819291574944967,0.0,0.28810564212889167,0.4406115336834604
48201321401,Harris County,0.7868,3991,29.665939,-95.2270082,10.666666666666666,"Morgans Point, TX",13.0,0.0,0.0,,0.8395061728395061,0.0,0.0,0.0,0.41975308641975306,0.787272363418051,0.0,0.15386059242681596,0.44045665715698573
48201211900,Harris County,0.8571,5157,29.783817,-95.2995098,10.666666666666666,"Morgans Point, TX",18.0,0.0,0.0,,0.7777777777777778,0.0,0.0,0.0,0.3888888888888889,0.8576145687412448,0.0,0.08154199652766253,0.4404385702751397
48201321600,Harris County,0.8045,6739,29.6772103,-95.2196252,10.666666666666666,"Morgans Point, TX",15.0,0.0,0.0,,0.8148148148148149,0.0,0.0,0.0,0.40740740740740744,0.8049829897938764,0.0,0.15401570316990038,0.44022980058848626
48201222501,Harris County,0.898,3233,29.9283143,-95.4058397,10.666666666666666,"Morgans Point, TX",30.0,0.0,0.0,,0.6296296296296297,0.0,0.0,0.0,0.3148148148148148,0.8985391234740845,0.0,0.2855383061827838,0.4397822343271704
48201330102,Harris County,0.8407,2608,29.6347678,-95.4165137,10.666666666666666,"Morgans Point, TX",19.0,0.0,0.0,,0.7654320987654322,0.0,0.0,0.0,0.38271604938271614,0.8412047228337003,0.0,0.1513197801928798,0.4397156170916204
48201432402,Harris County,0.8899,2821,29.7238351,-95.5519751,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.8904342605563339,0.0,0.2509406554437618,0.4394465659334986
48201531800,Harris County,0.952,3122,29.8534594,-95.4363437,10.666666666666666,"Morgans Point, TX",33.0,0.0,0.0,,0.5925925925925926,0.0,0.0,0.0,0.2962962962962963,0.9525715429257554,0.0,0.20298571751886788,0.43940336796294666
48201342400,Harris County,0.7205,3599,29.6958294,-95.1477075,10.666666666666666,"Morgans Point, TX",9.0,0.0,0.0,,0.8888888888888888,0.0,0.0,0.0,0.4444444444444444,0.7209325595357214,0.0,0.23121039516974992,0.4394008073776914
48201222401,Harris County,0.8991,2937,29.9005904,-95.3964095,10.666666666666666,"Morgans Point, TX",29.0,0.0,0.0,,0.6419753086419753,0.0,0.0,0.0,0.32098765432098764,0.8996397838703223,0.0,0.24407830846649403,0.4387442104521905
48201421502,Harris County,0.8608,2806,29.7128292,-95.4785161,10.666666666666666,"Morgans Point, TX",22.0,0.0,0.0,,0.7283950617283951,0.0,0.0,0.0,0.3641975308641975,0.8613167900740445,0.0,0.1607641862870272,0.43836034453980494
48201222504,Harris County,0.8859,3571,29.9230752,-95.404839,10.666666666666666,"Morgans Point, TX",29.0,0.0,0.0,,0.6419753086419753,0.0,0.0,0.0,0.32098765432098764,0.8864318591154693,0.0,0.2779709737009195,0.43817109954917716
48201521402,Harris County,0.8914,3523,29.824482,-95.503472,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.891935161096658,0.0,0.23285331068935303,0.43808810162015493
48201453800,Harris County,0.8766,3577,29.6712054,-95.6089906,10.666666666666666,"Morgans Point, TX",30.0,0.0,0.0,,0.6296296296296297,0.0,0.0,0.0,0.3148148148148148,0.8771262757654593,0.0,0.3317975265456017,0.43798430205086464
48201421301,Harris County,0.8802,3245,29.7087134,-95.4950115,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8807284370622374,0.0,0.18192680426768043,0.4379667671009948
48201533904,Harris County,0.9306,4488,29.9333063,-95.4897763,10.666666666666666,"Morgans Point, TX",36.0,0.0,0.0,,0.5555555555555556,0.0,0.0,0.0,0.2777777777777778,0.9311586952171303,0.0,0.3352442789336975,0.4378720364585088
48201550405,Harris County,0.9928,8482,29.9919402,-95.469782,10.666666666666666,"Morgans Point, TX",45.0,0.0,0.0,,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.9933960376225736,0.0,0.3983298459981022,0.43785179588658224
48201551602,Harris County,0.9471,5455,29.9281382,-95.5743279,10.666666666666666,"Morgans Point, TX",40.0,0.0,0.0,,0.5061728395061729,0.0,0.0,0.0,0.25308641975308643,0.9476686011606965,0.0,0.3959272764497002,0.4377821968820679
48201432302,Harris County,0.8682,1948,29.7308302,-95.5462955,10.666666666666666,"Morgans Point, TX",26.0,0.0,0.0,,0.6790123456790124,0.0,0.0,0.0,0.3395061728395062,0.8687212327396437,0.0,0.24381261065965296,0.4377754086656362
48201453702,Harris County,0.8531,4712,29.6832755,-95.599648,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.8536121673003803,0.0,0.31666661226306037,0.4377503114164201
48201333201,Harris County,0.8113,5065,29.6693964,-95.2699523,10.666666666666666,"Morgans Point, TX",15.0,0.0,0.0,,0.8148148148148149,0.0,0.0,0.0,0.40740740740740744,0.8117870722433461,0.0,0.10847396597782763,0.43771685160411994
48201432903,Harris County,0.8619,1959,29.709988,-95.5367366,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8624174504702822,0.0,0.23328425312069484,0.4376092160087096
48201532900,Harris County,0.8928,4722,29.892596,-95.4731807,10.666666666666666,"Morgans Point, TX",30.0,0.0,0.0,,0.6296296296296297,0.0,0.0,0.0,0.3148148148148148,0.8933360016009606,0.0,0.2752006148262798,0.4371875286295828
48201452602,Harris County,0.8236,3475,29.7081626,-95.6241896,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8240944566740044,0.0,0.3420143245560459,0.4369853250133614
48201453001,Harris County,0.8609,3237,29.6956307,-95.5735062,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.8614168501100661,0.0,0.2814496122102308,0.4365700162540429
48201433601,Harris County,0.8447,2556,29.6671512,-95.5557475,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8452071242745648,0.0,0.26953539713040675,0.43607123255096564
48201220702,Harris County,0.9004,3541,29.8274619,-95.3485071,10.666666666666666,"Morgans Point, TX",26.0,0.0,0.0,,0.6790123456790124,0.0,0.0,0.0,0.3395061728395062,0.9009405643386031,0.0,0.12983750425307639,0.43604369750466637
48201421204,Harris County,0.8666,3857,29.7214544,-95.4895197,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.867120272163298,0.0,0.17331636651007906,0.4358010516333306
48201533000,Harris County,0.8546,2450,29.8895099,-95.4617414,10.666666666666666,"Morgans Point, TX",26.0,0.0,0.0,,0.6790123456790124,0.0,0.0,0.0,0.3395061728395062,0.8551130678407045,0.0,0.2635486512514046,0.4356665632551296
48201252700,Harris County,0.712,4282,29.9167216,-95.0200269,10.666666666666666,"Morgans Point, TX",18.0,0.0,0.0,,0.7777777777777778,0.0,0.0,0.0,0.3888888888888889,0.7124274564738843,0.0,0.4685563453223474,0.43558387147440003
48201350101,Harris County,0.7215,5010,29.5697166,-95.2085991,10.666666666666666,"Morgans Point, TX",12.0,0.0,0.0,,0.8518518518518519,0.0,0.0,0.0,0.425925925925926,0.7219331598959376,0.0,0.2672703741951204,0.43497365205496
48201331900,Harris County,0.8369,3651,29.6626734,-95.3466946,10.666666666666666,"Morgans Point, TX",18.0,0.0,0.0,,0.7777777777777778,0.0,0.0,0.0,0.3888888888888889,0.837402441464879,0.0,0.08128112558592838,0.43434884499805654
48201321002,Harris County,0.7676,5279,29.6398866,-95.2257862,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.7680608365019012,0.0,0.17764748560407595,0.43429411062208906
48201221800,Harris County,0.876,4597,29.882525,-95.3610554,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.8765259155493297,0.0,0.20996860166234177,0.43395463483103314
48201310800,Harris County,0.798,2996,29.7299752,-95.3107949,10.666666666666666,"Morgans Point, TX",12.0,0.0,0.0,,0.8518518518518519,0.0,0.0,0.0,0.425925925925926,0.7984790874524715,0.0,0.02366647270240437,0.4335770401726486
48201212400,Harris County,0.7922,3198,29.7863474,-95.2850878,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.792675605363218,0.0,0.0950356837991361,0.43341736109999013
48201432005,Harris County,0.8659,3549,29.7347017,-95.4926459,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8664198519111467,0.0,0.17718255625820237,0.4331997667547198
48201311200,Harris County,0.819,4250,29.7189931,-95.2991593,10.666666666666666,"Morgans Point, TX",15.0,0.0,0.0,,0.8148148148148149,0.0,0.0,0.0,0.40740740740740744,0.8194916950170102,0.0,0.03973305944588141,0.4331541477830246
48201222900,Harris County,0.83,8047,29.9142916,-95.3450125,10.666666666666666,"Morgans Point, TX",24.0,0.0,0.0,,0.7037037037037037,0.0,0.0,0.0,0.35185185185185186,0.8304982989793877,0.0,0.2540828460497465,0.4328911076321243
48201452601,Harris County,0.8312,5799,29.7077035,-95.639154,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.831699019411647,0.0,0.36065126799048663,0.432797054844765
48201220100,Harris County,0.8215,1571,29.8151628,-95.3434635,10.666666666666666,"Morgans Point, TX",18.0,0.0,0.0,,0.7777777777777778,0.0,0.0,0.0,0.3888888888888889,0.8219931959175506,0.0,0.11188354000183184,0.4327863127754484
48201221000,Harris County,0.8452,3827,29.8603325,-95.3448895,10.666666666666666,"Morgans Point, TX",23.0,0.0,0.0,,0.7160493827160495,0.0,0.0,0.0,0.3580246913580247,0.8457074244546728,0.0,0.17670244294622145,0.4324935827421351
48201232402,Harris County,0.7486,4753,29.8118411,-95.1879798,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.7490494296577948,0.0,0.2113129026621659,0.4319572302746661
48201432803,Harris County,0.8514,2743,29.715307,-95.5169058,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8519111466880129,0.0,0.20796057533028647,0.43192495709498807
48201333000,Harris County,0.8,3917,29.6815377,-95.2852604,10.666666666666666,"Morgans Point, TX",15.0,0.0,0.0,,0.8148148148148149,0.0,0.0,0.0,0.40740740740740744,0.8004802881729038,0.0,0.08265297933352586,0.43174271771855705
48201432301,Harris County,0.8684,3614,29.7324592,-95.5413274,10.666666666666666,"Morgans Point, TX",28.0,0.0,0.0,,0.654320987654321,0.0,0.0,0.0,0.3271604938271605,0.868921352811687,0.0,0.2376693666405983,0.4316655647297881
48201331100,Harris County,0.8404,3470,29.6749553,-95.3691233,10.666666666666666,"Morgans Point, TX",19.0,0.0,0.0,,0.7654320987654322,0.0,0.0,0.0,0.38271604938271614,0.8409045427256354,0.0,0.07141619249010528,0.43163520428892344
48201551101,Harris County,0.9151,4202,29.9871263,-95.4877052,10.666666666666666,"Morgans Point, TX",39.0,0.0,0.0,,0.5185185185185186,0.0,0.0,0.0,0.2592592592592593,0.9156493896337803,0.0,0.40137192160853286,0.4314986757176541
48201532102,Harris County,0.8857,3331,29.8493374,-95.4859978,10.666666666666666,"Morgans Point, TX",30.0,0.0,0.0,,0.6296296296296297,0.0,0.0,0.0,0.3148148148148148,0.8862317390434261,0.0,0.2383677785620288,0.4313729662358973
48201311002,Harris County,0.7824,3808,29.7445004,-95.2951074,10.666666666666666,"Morgans Point, TX",12.0,0.0,0.0,,0.8518518518518519,0.0,0.0,0.0,0.425925925925926,0.7828697218330999,0.0,0.04781420868302029,0.4313090040848987
48201341304,Harris County,0.6196,1484,29.5706318,-95.0924885,10.666666666666666,"Morgans Point, TX",6.0,0.0,0.0,,0.9259259259259259,0.0,0.0,0.0,0.46296296296296297,0.619971983189914,0.0,0.36960843474862287,0.4312857717651698
48201532003,Harris County,0.8578,4460,29.8607474,-95.4707212,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.8583149889933961,0.0,0.2371934826631607,0.4312138449643349
48201521702,Harris County,0.8517,2997,29.8450801,-95.5069575,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.8522113267960777,0.0,0.25394161678771543,0.4310575597175949
48201313802,Harris County,0.8786,2259,29.6881522,-95.3760594,10.666666666666666,"Morgans Point, TX",23.0,0.0,0.0,,0.7160493827160495,0.0,0.0,0.0,0.3580246913580247,0.8791274764858916,0.0,0.059757056324987304,0.43082505968937734
48201223001,Harris County,0.7836,4117,29.9164122,-95.3150362,10.666666666666666,"Morgans Point, TX",20.0,0.0,0.0,,0.7530864197530864,0.0,0.0,0.0,0.3765432098765432,0.7840704422653593,0.0,0.25885967210914546,0.4305515443349668
48201533301,Harris County,0.8997,2922,29.8722441,-95.418276,10.666666666666666,"Morgans Point, TX",31.0,0.0,0.0,,0.617283950617284,0.0,0.0,0.0,0.308641975308642,0.9002401440864519,0.0,0.2154306157097154,0.43050399368579606
48201232100,Harris County,0.8341,3918,29.9054154,-95.3072963,10.666666666666666,"Morgans Point, TX",25.0,0.0,0.0,,0.691358024691358,0.0,0.0,0.0,0.34567901234567894,0.8346007604562737,0.0,0.24454918106218798,0.43039070179865646
48201313300,Harris County,0.8066,2250,29.7045424,-95.3355622,10.666666666666666,"Morgans Point, TX",14.0,0.0,0.0,,0.8271604938271605,0.0,0.0,0.0,0.41358024691358025,0.8070842505503302,0.0,0.021347722295898538,0.43037115850580004
48201324200,Harris County,0.74,782,29.7152961,-95.2428809,10.666666666666666,"Morgans Point, TX",10.0,0.0,0.0,,0.8765432098765432,0.0,0.0,0.0,0.4382716049382716,0.740444266559936,0.0,0.10957621971940923,0.43031312416214396
48201232303,Harris County,0.8385,5298,29.9044075,-95.2151989,10.666666666666666,"Morgans Point, TX",27.0,0.0,0.0,,0.6666666666666667,0.0,0.0,0.0,0.33333333333333337,0.8390034020412248,0.0,0.2838370456896859,0.43008472518133606
